flight_id,flight,callsign,squawk,clicks,from_iata,from_city,to_iata,to_city,model,type
3552e106,EK21,UAE1KM,,-373,HDK,Jakarta,MLE,,A332,Airbus A380-842
354fc50c,CTM1018,LNI126,,1843,,Bangkok,MLE,,Q4,Tupolev Tu-214PU
35535249,RSD974,CTM1018,,115,LHR,Bangkok,SYD,Manchester,A332,Tupolev Tu-214PU
3553b859,PG711,RSD974,,-64,BKK,Manila,,Moscow,A319,Boeing 737-8GP
3553cbd8,EK21,DQA443,,480,HDK,Dubai,MLE,Singapore,B738,Tupolev Tu-214PU
3553bd93,CTM1018,DQA443,,-154,MNL,Moscow,MLE,,B738,Boeing 777-312(ER)
3553bd93,SU2139,QFA6036,,297,,Manila,MAN,,B738,ATR 72-600
3553b89d,CTM1018,DQA443,,-741,,London,,Moscow,B738,ATR 72-600
355288a8,Q2443,UAE1KM,,-264,BKK,London,,,B738,Boeing 777-312(ER)
3553b89d,,LNI126,,-204,,Manila,,,B77W,Boeing 777-312(ER)
3553cbd8,SU2139,FORTE11,,-189,CGK,Jakarta,MLE,,A332,Airbus A330-203
355288a8,SQ321,QFA6036,,-316,MNL,Jakarta,SIN,Tanjung Pandan,B738,Northrop Grumman RQ-4B Global Hawk
355288a8,QF6036,UAE1KM,,32,BKK,London,SIN,Male,B738,Airbus A330-243
3553b859,RSD974,AFL2139,,-342,LHR,Jakarta,,Singapore,A332,Airbus A330-203
3552e106,SQ321,DQA443,,598,,Istanbul,SVO,,A332,Boeing 737-8GP
3552e106,QF6036,UAE1KM,,-238,BKK,Istanbul,,Moscow,A332,Boeing 777-312(ER)
355288a8,EK21,DQA443,,36,IST,Manila,SYD,,B77W,Boeing 737-8LJ
35535249,CTM1018,FORTE11,,342,BKK,Jakarta,,Male,Q4,Airbus A330-203
3552d5b4,QF6036,RSD974,,301,CGK,Istanbul,MLE,,A388,Boeing 737-8LJ
3553bd93,JT126,LNI126,,710,BKK,Manila,SVO,Sydney,B77W,Boeing 777-312(ER)
35535249,SQ321,SIA321,,-247,LHR,Bangkok,,,T214,Boeing 777-312(ER)
3552e106,SU2139,SIA321,,-41,HDK,Istanbul,,Manchester,A319,Airbus A330-203
3552d5b4,SU2139,UAE1KM,,-70,MNL,,SYD,,B77W,Tupolev Tu-214PU
35535249,PG711,FORTE11,,-156,LHR,Bangkok,,Moscow,B738,Tupolev Tu-214PU
3553cbd8,,QFA6036,,-194,IST,,SIN,Moscow,A332,Boeing 777-312(ER)
35535249,SU2139,RSD974,,-113,BKK,London,TJQ,Singapore,B738,Boeing 737-8GP
35535249,,AFL2139,,-537,VKO,Istanbul,SIN,Manchester,T214,Boeing 737-8LJ
3553b89d,Q2443,FORTE11,,-627,IST,Noumea,MLE,Singapore,Q4,Airbus A319-132
3553b859,Q2443,LNI126,,-105,VKO,London,SYD,Manchester,B738,Airbus A380-842
355288a8,SQ321,UAE1KM,,-309,LHR,Kulhudhuffushi,,Tanjung Pandan,T214,Airbus A319-132
3553b859,JT126,BKP711,,-606,VKO,London,SIN,,A388,Boeing 737-8GP
355288a8,RSD974,BKP711,,-319,IST,Bangkok,MLE,,B738,Airbus A380-842
354fc50c,SU2139,CTM1018,,-32,CGK,Jakarta,SIN,Manchester,T214,Airbus A319-132
355288a8,JT126,DQA443,,274,HDK,,SVO,Male,B738,Boeing 777-312(ER)
3553bd93,SU2139,LNI126,,167,MNL,Noumea,TJQ,,AT76,Airbus A319-132
3553a103,EK21,DQA443,,-264,MNL,,SIN,Male,AT76,Boeing 737-8LJ
3553b89d,RSD974,BKP711,,-91,MNL,Manila,MAN,Singapore,A319,Airbus A330-243
3552d5b4,PG711,SIA321,,483,LHR,Istanbul,,,Q4,Northrop Grumman RQ-4B Global Hawk
3552e106,SQ321,CTM1018,,430,NOU,,TJQ,Moscow,T214,Airbus A380-842
3553b859,PG711,DQA443,,-492,LHR,Istanbul,,,T214,Airbus A319-132
35535249,RSD974,QFA6036,,331,IST,Jakarta,MLE,Male,B738,Northrop Grumman RQ-4B Global Hawk
3553bd93,PG711,UAE1KM,,-329,BKK,London,SYD,Male,A332,Boeing 777-312(ER)
3553b89d,QF6036,QFA6036,,457,NOU,Istanbul,MAN,Moscow,T214,Airbus A330-243
354fc50c,QF6036,BKP711,,-310,BKK,Istanbul,,Moscow,B738,Airbus A380-842
3552d5b4,SQ321,SIA321,,-257,HDK,Bangkok,MAN,,B77W,Northrop Grumman RQ-4B Global Hawk
35535249,SU2139,AFL2139,,340,MNL,Moscow,,,A319,Boeing 737-8LJ
3553cbd8,PG711,FORTE11,,47,BKK,Dubai,,Male,B738,Boeing 737-8GP
3553cbd8,CTM1018,DQA443,,-187,LHR,Istanbul,TJQ,Singapore,Q4,Boeing 777-312(ER)
3553bd93,RSD974,FORTE11,,-302,HDK,Jakarta,TJQ,Male,A332,ATR 72-600
35535249,SQ321,FORTE11,,-387,HDK,Manila,,Singapore,AT76,Northrop Grumman RQ-4B Global Hawk
3553cbd8,Q2443,QFA6036,,129,NOU,,MAN,Male,A388,Airbus A319-132
35535249,SQ321,AFL2139,,336,VKO,Moscow,MLE,Sydney,Q4,Tupolev Tu-214PU
35535249,RSD974,BKP711,,575,VKO,Manila,MLE,Tanjung Pandan,A319,Boeing 737-8GP
3553b89d,QF6036,SIA321,,630,LHR,Dubai,MLE,Sydney,B77W,Northrop Grumman RQ-4B Global Hawk
3553b859,SQ321,QFA6036,,-55,MNL,Dubai,,Singapore,B738,Airbus A330-203
3553b859,,CTM1018,,-352,HDK,Jakarta,,Male,A388,Northrop Grumman RQ-4B Global Hawk
3552d5b4,RSD974,AFL2139,,-411,VKO,Istanbul,SYD,Manchester,A332,Airbus A319-132
3552d5b4,QF6036,RSD974,,256,,Noumea,TJQ,Male,A332,Boeing 737-8GP
354fc50c,SQ321,AFL2139,,-8,BKK,Kulhudhuffushi,,Male,B77W,Boeing 737-8LJ
3553b89d,RSD974,DQA443,,-620,,Jakarta,MAN,,A332,Airbus A330-243
3553cbd8,PG711,QFA6036,,-533,MNL,Kulhudhuffushi,MAN,Male,B77W,Airbus A330-243
35535249,SQ321,SIA321,,-340,HDK,Istanbul,SIN,Male,B738,Tupolev Tu-214PU
3553bd93,SU2139,DQA443,,734,NOU,Istanbul,MLE,Singapore,A319,Airbus A330-243
3553b859,JT126,BKP711,,440,HDK,Istanbul,MLE,Male,B738,Northrop Grumman RQ-4B Global Hawk
3553a103,,LNI126,,-60,CGK,Istanbul,,Male,Q4,Airbus A330-243
3553bd93,RSD974,QFA6036,,-754,,London,MLE,Manchester,A332,Airbus A380-842
3553cbd8,EK21,UAE1KM,,-306,VKO,Istanbul,MLE,,B738,Boeing 777-312(ER)
3553b859,,LNI126,,-128,CGK,Istanbul,,Manchester,A388,Airbus A330-203
3552d5b4,SU2139,BKP711,,545,HDK,Manila,SYD,,A319,ATR 72-600
3553bd93,EK21,LNI126,,-414,CGK,Kulhudhuffushi,,Moscow,A388,Boeing 737-8LJ
355288a8,,SIA321,,-120,IST,Kulhudhuffushi,MAN,Male,B738,Airbus A380-842
3553b89d,SQ321,DQA443,,-99,,London,SIN,Male,A388,ATR 72-600
3553bd93,EK21,RSD974,,-278,NOU,Dubai,MLE,Male,A332,Northrop Grumman RQ-4B Global Hawk
35535249,EK21,FORTE11,,-630,LHR,Dubai,MLE,Manchester,AT76,Airbus A319-132
3553cbd8,RSD974,CTM1018,,215,CGK,Manila,TJQ,Male,A319,Airbus A330-243
3553b89d,PG711,FORTE11,,14,DXB,Dubai,MAN,Moscow,T214,Airbus A330-243
3552e106,EK21,SIA321,,-353,VKO,Istanbul,SVO,Sydney,B77W,Boeing 777-312(ER)
3553b859,SU2139,RSD974,,-81,LHR,Istanbul,,Manchester,A388,Boeing 737-8GP
355288a8,Q2443,BKP711,,-604,BKK,Dubai,,,Q4,Airbus A330-243
354fc50c,SU2139,BKP711,,-446,BKK,Manila,MLE,Singapore,A319,ATR 72-600
3553b859,SU2139,UAE1KM,,392,CGK,Dubai,TJQ,,Q4,Boeing 777-312(ER)
35535249,SU2139,CTM1018,,-94,MNL,Istanbul,SIN,,B77W,Boeing 737-8LJ
354fc50c,PG711,DQA443,,521,NOU,Kulhudhuffushi,,Manchester,T214,Tupolev Tu-214PU
35535249,SU2139,SIA321,,-130,BKK,Kulhudhuffushi,SVO,,B77W,Boeing 737-8LJ
35535249,JT126,AFL2139,,28,NOU,Istanbul,,,A388,ATR 72-600
3552d5b4,PG711,RSD974,,-178,BKK,Noumea,TJQ,Moscow,A332,Airbus A330-243
3552d5b4,PG711,FORTE11,,-90,IST,Moscow,,Tanjung Pandan,AT76,Airbus A330-243
354fc50c,QF6036,DQA443,,221,NOU,Manila,TJQ,Male,T214,Tupolev Tu-214PU
355288a8,EK21,AFL2139,,-481,MNL,Dubai,TJQ,,B738,Airbus A319-132
3553b859,RSD974,LNI126,,151,MNL,Kulhudhuffushi,,Sydney,A332,Tupolev Tu-214PU
3553b89d,Q2443,QFA6036,,-302,,,SVO,,A332,Boeing 737-8LJ
35535249,JT126,BKP711,,845,CGK,Jakarta,MLE,Manchester,Q4,Tupolev Tu-214PU
355288a8,QF6036,DQA443,,59,NOU,,MLE,,B77W,Boeing 777-312(ER)
35535249,SU2139,UAE1KM,,67,NOU,Noumea,SYD,Male,A332,Boeing 777-312(ER)
3553b89d,Q2443,RSD974,,-427,IST,Manila,MAN,Manchester,Q4,Northrop Grumman RQ-4B Global Hawk
3552d5b4,SU2139,RSD974,,-55,NOU,Istanbul,MAN,Moscow,AT76,Airbus A330-203
3552e106,,LNI126,,531,DXB,Istanbul,,Sydney,Q4,Boeing 737-8GP
3553bd93,SQ321,BKP711,,602,IST,Bangkok,MLE,Singapore,AT76,Boeing 737-8LJ
355288a8,SU2139,FORTE11,,-45,LHR,Moscow,SIN,,B738,Airbus A380-842
3553a103,JT126,QFA6036,,342,NOU,,MLE,,T214,ATR 72-600
35535249,SQ321,RSD974,,-303,CGK,Dubai,SYD,,A319,Boeing 777-312(ER)
354fc50c,JT126,RSD974,,346,DXB,Dubai,MLE,,A332,Boeing 737-8GP
355288a8,Q2443,LNI126,,-84,HDK,Manila,,,B738,Boeing 737-8GP
3553a103,,UAE1KM,,-537,IST,Dubai,SIN,Sydney,B738,Airbus A330-203
3553b89d,EK21,AFL2139,,247,DXB,Kulhudhuffushi,MAN,Male,A319,Airbus A330-203
3552e106,CTM1018,CTM1018,,39,,,,Sydney,A332,Boeing 737-8LJ
3552e106,RSD974,LNI126,,668,IST,Kulhudhuffushi,SYD,Moscow,AT76,Boeing 737-8LJ
3553b859,JT126,DQA443,,177,IST,Istanbul,,Tanjung Pandan,T214,ATR 72-600
3553a103,,SIA321,,-115,LHR,Noumea,MAN,Tanjung Pandan,B77W,Airbus A319-132
3553b89d,CTM1018,DQA443,,-209,VKO,Dubai,MLE,Manchester,A388,Airbus A380-842
354fc50c,PG711,CTM1018,,-598,VKO,Dubai,TJQ,,A388,Tupolev Tu-214PU
354fc50c,SU2139,SIA321,,-16,HDK,Dubai,MLE,,Q4,Boeing 777-312(ER)
355288a8,,QFA6036,,-98,LHR,,SYD,,A319,ATR 72-600
3553a103,SU2139,FORTE11,,-310,MNL,Manila,MLE,Sydney,A388,Tupolev Tu-214PU
3553a103,RSD974,LNI126,,-204,VKO,Noumea,MLE,Tanjung Pandan,A332,Airbus A319-132
3553b89d,SU2139,DQA443,,-331,IST,Bangkok,,,A332,ATR 72-600
35535249,JT126,SIA321,,80,DXB,London,SIN,,B738,Airbus A380-842
3553a103,SQ321,SIA321,,-363,BKK,Moscow,,Moscow,A332,Tupolev Tu-214PU
3552e106,QF6036,FORTE11,,959,BKK,London,SIN,Male,A388,Airbus A319-132
3553b89d,SQ321,FORTE11,,133,LHR,London,TJQ,Singapore,A388,ATR 72-600
3553bd93,CTM1018,DQA443,,-157,CGK,Dubai,SIN,Moscow,A332,Boeing 737-8LJ
3553cbd8,Q2443,AFL2139,,7,DXB,Dubai,TJQ,,B77W,Boeing 777-312(ER)
3553b859,PG711,BKP711,,596,DXB,Noumea,,,AT76,Airbus A330-203
35535249,RSD974,SIA321,,-551,DXB,Dubai,MLE,,AT76,Airbus A380-842
354fc50c,EK21,BKP711,,-290,IST,Manila,,Singapore,B738,ATR 72-600
3552e106,,AFL2139,,603,CGK,Dubai,MLE,,B738,Boeing 737-8GP
3553a103,Q2443,AFL2139,,385,HDK,Istanbul,MAN,Tanjung Pandan,B738,Airbus A319-132
355288a8,CTM1018,QFA6036,,-262,LHR,Istanbul,,Male,A332,Airbus A330-243
3553b89d,SU2139,UAE1KM,,726,IST,Kulhudhuffushi,SIN,,A388,Airbus A380-842
3552e106,EK21,AFL2139,,467,NOU,Bangkok,SIN,Sydney,AT76,Airbus A330-243
3553b859,EK21,FORTE11,,-272,NOU,Jakarta,SIN,Moscow,A388,ATR 72-600
3553a103,SU2139,LNI126,,-147,DXB,Bangkok,,Manchester,A332,Airbus A319-132
3553a103,EK21,DQA443,,153,IST,Noumea,SIN,Male,A319,Boeing 737-8GP
3553b859,CTM1018,FORTE11,,-630,LHR,London,MLE,Male,A332,ATR 72-600
3553cbd8,PG711,CTM1018,,-58,IST,London,SVO,Tanjung Pandan,T214,Airbus A319-132
3552e106,Q2443,BKP711,,672,HDK,Istanbul,MAN,,Q4,Airbus A330-243
3552e106,,LNI126,,-233,CGK,Manila,SVO,Male,B738,Airbus A330-243
3553cbd8,CTM1018,RSD974,,269,,Moscow,MLE,Sydney,T214,Airbus A330-203
3553b89d,PG711,RSD974,,291,LHR,Jakarta,MLE,Tanjung Pandan,AT76,Airbus A380-842
354fc50c,Q2443,BKP711,,-743,,Noumea,,Moscow,A319,Boeing 737-8LJ
3553b859,RSD974,QFA6036,,540,IST,Istanbul,SYD,Male,AT76,Airbus A330-203
3553b859,JT126,RSD974,,-148,IST,Moscow,SYD,Moscow,A332,Northrop Grumman RQ-4B Global Hawk
3553b859,,SIA321,,-19,HDK,Moscow,TJQ,,A332,Airbus A319-132
3553bd93,RSD974,DQA443,,-16,NOU,London,SIN,,B738,Tupolev Tu-214PU
3553cbd8,CTM1018,LNI126,,-539,CGK,Kulhudhuffushi,SIN,Manchester,B738,ATR 72-600
354fc50c,EK21,RSD974,,-16,IST,,,,AT76,Northrop Grumman RQ-4B Global Hawk
35535249,EK21,SIA321,,317,LHR,Manila,TJQ,Manchester,T214,Boeing 737-8LJ
3552d5b4,RSD974,FORTE11,,564,DXB,Manila,,,B738,Airbus A330-203
3552d5b4,JT126,RSD974,,-114,HDK,London,SIN,,B738,Boeing 737-8LJ
3553b859,,SIA321,,-190,NOU,,SYD,Male,AT76,Tupolev Tu-214PU
3553b89d,EK21,DQA443,,-469,HDK,London,SYD,Manchester,A332,Airbus A380-842
354fc50c,JT126,FORTE11,,-199,BKK,London,MLE,Sydney,A388,ATR 72-600
3553b89d,SQ321,QFA6036,,444,IST,Manila,,Male,AT76,Boeing 777-312(ER)
3552d5b4,SU2139,UAE1KM,,-461,,Dubai,SYD,,B738,ATR 72-600
35535249,Q2443,SIA321,,-67,BKK,,SIN,Tanjung Pandan,A388,Airbus A319-132
3552d5b4,Q2443,DQA443,,1342,DXB,Manila,SIN,,A332,Boeing 737-8LJ
3552e106,JT126,CTM1018,,497,HDK,Dubai,SIN,Male,Q4,Airbus A330-243
3553b89d,PG711,RSD974,,-289,LHR,Istanbul,MLE,,A388,Tupolev Tu-214PU
355288a8,PG711,DQA443,,-120,DXB,London,SVO,Male,Q4,Boeing 777-312(ER)
3553b859,SQ321,QFA6036,,109,MNL,London,,Manchester,A332,Boeing 777-312(ER)
3553b89d,SU2139,RSD974,,-576,DXB,Noumea,SVO,Male,AT76,Airbus A380-842
35535249,,SIA321,,-158,HDK,Istanbul,SYD,Male,A332,Tupolev Tu-214PU
3552d5b4,Q2443,UAE1KM,,-431,VKO,Manila,,Sydney,AT76,Northrop Grumman RQ-4B Global Hawk
355288a8,PG711,QFA6036,,542,MNL,London,MLE,,A319,Airbus A380-842
3552d5b4,Q2443,DQA443,,95,MNL,Moscow,,,AT76,Tupolev Tu-214PU
3552e106,Q2443,QFA6036,,-62,HDK,Manila,,Male,B738,ATR 72-600
3553b89d,SU2139,CTM1018,,864,,,SYD,Male,Q4,Northrop Grumman RQ-4B Global Hawk
35535249,SQ321,QFA6036,,-696,NOU,Noumea,SYD,,B738,Tupolev Tu-214PU
354fc50c,,LNI126,,-137,CGK,Noumea,,,AT76,Airbus A380-842
354fc50c,CTM1018,BKP711,,-269,CGK,Noumea,SYD,Singapore,T214,ATR 72-600
355288a8,QF6036,LNI126,,-340,HDK,London,TJQ,,Q4,Airbus A319-132
3552e106,PG711,RSD974,,-46,VKO,Istanbul,SVO,Male,A332,Boeing 737-8LJ
3552e106,RSD974,LNI126,,-142,LHR,Dubai,,,AT76,Airbus A380-842
3552e106,RSD974,QFA6036,,57,CGK,Dubai,MLE,,A388,Northrop Grumman RQ-4B Global Hawk
3553bd93,QF6036,DQA443,,9,IST,Moscow,MLE,Male,AT76,Boeing 737-8LJ
3553cbd8,,DQA443,,-228,IST,Manila,,,T214,Boeing 737-8GP
3553cbd8,JT126,CTM1018,,-189,DXB,Jakarta,,Singapore,B738,Boeing 777-312(ER)
3552e106,QF6036,DQA443,,-8,VKO,Bangkok,,,B738,Northrop Grumman RQ-4B Global Hawk
3553a103,JT126,AFL2139,,-319,IST,Manila,TJQ,,A388,Tupolev Tu-214PU
3553bd93,SU2139,BKP711,,-647,NOU,Moscow,TJQ,Tanjung Pandan,B738,Airbus A380-842
355288a8,SQ321,CTM1018,,251,HDK,Moscow,SVO,,AT76,Boeing 777-312(ER)
354fc50c,EK21,AFL2139,,-14,DXB,Kulhudhuffushi,MLE,Manchester,B738,Boeing 777-312(ER)
3552e106,EK21,AFL2139,,220,,Noumea,SIN,,B77W,Airbus A319-132
3552d5b4,RSD974,RSD974,,-397,HDK,Kulhudhuffushi,MAN,Male,B77W,Airbus A380-842
3552d5b4,PG711,SIA321,,-109,BKK,Dubai,,Sydney,A388,Airbus A380-842
3553cbd8,Q2443,UAE1KM,,-344,HDK,Moscow,MLE,Tanjung Pandan,A319,Boeing 777-312(ER)
355288a8,CTM1018,AFL2139,,-265,LHR,Noumea,,,B738,Boeing 737-8LJ
3553b89d,,LNI126,,-146,MNL,Dubai,SVO,Sydney,B77W,Airbus A319-132
3552d5b4,CTM1018,UAE1KM,,374,IST,Istanbul,,Male,A332,Airbus A330-203
3553bd93,QF6036,DQA443,,534,HDK,Dubai,,Manchester,A319,Northrop Grumman RQ-4B Global Hawk
355288a8,,UAE1KM,,-360,BKK,Moscow,TJQ,Male,A388,Airbus A330-243
355288a8,SQ321,BKP711,,-474,CGK,London,,Manchester,A319,Boeing 777-312(ER)
355288a8,CTM1018,CTM1018,,-231,,Dubai,,Male,B77W,Boeing 737-8GP
355288a8,Q2443,CTM1018,,19,DXB,Manila,,,B738,Northrop Grumman RQ-4B Global Hawk
3552e106,EK21,CTM1018,,-200,HDK,Dubai,MAN,Tanjung Pandan,AT76,Boeing 737-8GP
3552d5b4,,LNI126,,-218,LHR,Moscow,SIN,,A319,Airbus A319-132
35535249,QF6036,CTM1018,,424,IST,,,,B77W,Airbus A380-842
3552d5b4,,DQA443,,-79,NOU,Istanbul,,Singapore,A319,Airbus A380-842
3553b859,,DQA443,,147,DXB,Dubai,SYD,Male,Q4,Northrop Grumman RQ-4B Global Hawk
3553cbd8,,FORTE11,,-286,LHR,Jakarta,SYD,,T214,Airbus A330-243
35535249,RSD974,SIA321,,-262,HDK,Istanbul,,,T214,Airbus A330-203
3552d5b4,,UAE1KM,,-208,IST,Dubai,SYD,,Q4,Boeing 777-312(ER)
3553a103,PG711,BKP711,,1774,MNL,Jakarta,SVO,,A388,Boeing 777-312(ER)
3553a103,JT126,AFL2139,,183,NOU,Manila,,,B738,Boeing 737-8LJ
3552d5b4,EK21,FORTE11,,-547,IST,Bangkok,,Tanjung Pandan,B738,Airbus A319-132
354fc50c,JT126,RSD974,,242,MNL,Bangkok,TJQ,Moscow,A319,Tupolev Tu-214PU
355288a8,EK21,DQA443,,707,HDK,Manila,SYD,Manchester,A332,ATR 72-600
3553b859,QF6036,FORTE11,,-19,CGK,London,MAN,,B738,Boeing 737-8LJ
355288a8,Q2443,CTM1018,,280,DXB,Kulhudhuffushi,MLE,Sydney,A388,Airbus A319-132
3553b859,JT126,FORTE11,,-140,,Jakarta,,,A332,Airbus A319-132
354fc50c,Q2443,LNI126,,-393,MNL,,MAN,,A332,Airbus A330-243
3552d5b4,PG711,RSD974,,-390,IST,Noumea,SYD,Singapore,B738,ATR 72-600
3552e106,PG711,BKP711,,-2,HDK,London,MLE,Sydney,T214,Boeing 737-8LJ
3552d5b4,CTM1018,SIA321,,231,MNL,Noumea,MLE,,B77W,Airbus A380-842
3553bd93,,BKP711,,264,LHR,Moscow,,Moscow,B738,Boeing 777-312(ER)
3553a103,EK21,AFL2139,,-332,LHR,Kulhudhuffushi,SIN,,A332,ATR 72-600
3552e106,RSD974,RSD974,,-141,BKK,Istanbul,TJQ,Singapore,A332,ATR 72-600
3553a103,QF6036,QFA6036,,362,HDK,Bangkok,,Moscow,B738,Boeing 737-8LJ
3553b859,PG711,BKP711,,-729,DXB,Moscow,MLE,Manchester,B77W,Boeing 777-312(ER)
3552d5b4,PG711,BKP711,,203,LHR,Manila,,Tanjung Pandan,T214,Airbus A380-842
354fc50c,EK21,AFL2139,,-171,VKO,Dubai,MLE,,B738,Boeing 737-8GP
355288a8,PG711,UAE1KM,,528,IST,Dubai,,Moscow,A319,Airbus A330-243
3552d5b4,PG711,RSD974,,326,IST,Manila,,Male,Q4,Airbus A330-243
355288a8,EK21,RSD974,,-648,BKK,Manila,MLE,Manchester,A332,Airbus A330-203
354fc50c,QF6036,BKP711,,-52,DXB,London,TJQ,Singapore,A332,Airbus A319-132
3552e106,,LNI126,,1282,HDK,Istanbul,,Moscow,A388,Northrop Grumman RQ-4B Global Hawk
3553b859,Q2443,UAE1KM,,341,BKK,Manila,SVO,Male,B77W,Boeing 737-8GP
3552e106,SU2139,LNI126,,-56,CGK,Istanbul,MLE,,B77W,Boeing 737-8GP
355288a8,QF6036,RSD974,,-605,IST,London,SVO,,T214,ATR 72-600
3553b89d,EK21,QFA6036,,135,HDK,Noumea,TJQ,Moscow,AT76,Boeing 737-8LJ
355288a8,Q2443,LNI126,,-82,BKK,Noumea,,Manchester,A319,Airbus A319-132
3552d5b4,QF6036,BKP711,,500,,London,SIN,Tanjung Pandan,B738,Airbus A319-132
354fc50c,,DQA443,,580,BKK,Dubai,MLE,Singapore,AT76,Northrop Grumman RQ-4B Global Hawk
3552e106,JT126,CTM1018,,-289,NOU,Jakarta,,,A388,Boeing 737-8GP
3553cbd8,,FORTE11,,-22,,London,SIN,Moscow,B738,Airbus A330-243
3553b859,RSD974,BKP711,,170,DXB,Jakarta,,Manchester,Q4,Boeing 777-312(ER)
3553b859,Q2443,RSD974,,-83,HDK,Dubai,SYD,,B738,Tupolev Tu-214PU
3553bd93,SQ321,RSD974,,-38,IST,Jakarta,MLE,,A388,Boeing 737-8LJ
3553bd93,JT126,DQA443,,-531,,Dubai,SIN,Sydney,B738,Boeing 737-8LJ
35535249,SU2139,QFA6036,,-115,VKO,Bangkok,SIN,,A388,Airbus A380-842
3553bd93,RSD974,CTM1018,,576,CGK,Manila,SYD,Sydney,A332,Airbus A380-842
35535249,SQ321,BKP711,,-244,LHR,Istanbul,SYD,Manchester,AT76,Airbus A319-132
355288a8,QF6036,RSD974,,-267,VKO,Bangkok,,Male,A388,Boeing 777-312(ER)
3552d5b4,JT126,LNI126,,547,DXB,Istanbul,SYD,,T214,Boeing 737-8GP
3553b859,QF6036,SIA321,,194,HDK,Moscow,,,B738,Airbus A330-243
3553cbd8,QF6036,BKP711,,-198,CGK,Istanbul,MLE,Singapore,A319,Northrop Grumman RQ-4B Global Hawk
3553cbd8,JT126,RSD974,,-4,VKO,Kulhudhuffushi,,,B738,Boeing 737-8LJ
355288a8,SQ321,DQA443,,39,CGK,Manila,TJQ,Tanjung Pandan,B738,Boeing 737-8GP
3552e106,SU2139,QFA6036,,-308,LHR,Manila,SVO,Tanjung Pandan,AT76,ATR 72-600
3553cbd8,PG711,SIA321,,-117,DXB,London,MAN,,A388,ATR 72-600
3553cbd8,EK21,FORTE11,,-245,BKK,Istanbul,SYD,Male,A332,Boeing 777-312(ER)
3553b859,QF6036,RSD974,,-170,BKK,Manila,SVO,Male,B77W,Boeing 777-312(ER)
3553bd93,QF6036,FORTE11,,-336,NOU,Moscow,SYD,,B738,Boeing 737-8GP
3552e106,SU2139,SIA321,,0,MNL,Dubai,TJQ,Tanjung Pandan,A319,Boeing 737-8LJ
3553b89d,PG711,RSD974,,518,LHR,Jakarta,SYD,Moscow,A332,Boeing 777-312(ER)
3553b89d,CTM1018,BKP711,,464,NOU,Jakarta,,Male,B77W,Tupolev Tu-214PU
3553cbd8,,SIA321,,-98,LHR,,,Tanjung Pandan,A319,Northrop Grumman RQ-4B Global Hawk
355288a8,SU2139,SIA321,,132,VKO,Kulhudhuffushi,SYD,Male,B738,Airbus A330-203
354fc50c,EK21,SIA321,,-20,DXB,Dubai,TJQ,,B77W,Airbus A319-132
3552d5b4,SU2139,CTM1018,,-300,LHR,Kulhudhuffushi,MLE,Moscow,B738,Airbus A330-243
3553bd93,,LNI126,,-194,DXB,Manila,SIN,Male,A332,Tupolev Tu-214PU
3553a103,QF6036,CTM1018,,-567,,,SIN,,Q4,Airbus A330-203
3553b859,,UAE1KM,,1025,BKK,Moscow,MAN,,B738,Boeing 777-312(ER)
3553b89d,RSD974,FORTE11,,65,NOU,Noumea,,Sydney,B77W,Tupolev Tu-214PU
354fc50c,JT126,QFA6036,,-87,,Jakarta,SYD,Sydney,A388,Airbus A319-132
355288a8,Q2443,LNI126,,-70,IST,Bangkok,MLE,,A388,Boeing 737-8GP
35535249,JT126,AFL2139,,-121,HDK,Dubai,SIN,,AT76,Boeing 737-8LJ
3553bd93,QF6036,QFA6036,,-498,VKO,London,,Manchester,Q4,Boeing 737-8LJ
3552e106,,DQA443,,725,BKK,Jakarta,,Singapore,B77W,Airbus A330-243
355288a8,Q2443,RSD974,,-236,CGK,Manila,,Singapore,Q4,ATR 72-600
3553cbd8,JT126,CTM1018,,378,VKO,,SVO,,A319,Airbus A330-243
3552d5b4,Q2443,LNI126,,-148,BKK,Dubai,,Sydney,A332,Airbus A330-243
3553bd93,SU2139,CTM1018,,-258,HDK,Jakarta,SVO,Male,A319,Airbus A330-243
3552d5b4,SQ321,BKP711,,-46,NOU,Noumea,MLE,Male,A319,Boeing 737-8LJ
3552d5b4,QF6036,FORTE11,,-338,NOU,Moscow,SYD,,AT76,Boeing 737-8LJ
35535249,PG711,DQA443,,-198,CGK,Moscow,MLE,Male,A332,Boeing 777-312(ER)
354fc50c,EK21,UAE1KM,,-484,BKK,Jakarta,SVO,Singapore,AT76,Boeing 777-312(ER)
3553b89d,Q2443,BKP711,,-376,BKK,London,,Moscow,B738,Airbus A330-243
3553a103,,QFA6036,,-214,IST,London,SVO,Sydney,B738,ATR 72-600
3552d5b4,Q2443,DQA443,,-286,BKK,Bangkok,MLE,Tanjung Pandan,B738,Boeing 737-8LJ
35535249,PG711,FORTE11,,-75,LHR,Kulhudhuffushi,MLE,Male,A332,ATR 72-600
35535249,JT126,RSD974,,1225,BKK,Istanbul,MAN,Singapore,A319,Airbus A330-203
3553bd93,,SIA321,,-260,MNL,Kulhudhuffushi,MAN,Male,B77W,ATR 72-600
355288a8,SQ321,AFL2139,,-238,LHR,,SIN,,A388,Airbus A330-203
3552e106,RSD974,BKP711,,-290,LHR,,MLE,Male,B738,Airbus A330-243
